customer_id,tenure,age,num_products,has_partner,has_dependents,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
C02459,22,59,1,0,0,Month-to-month,Fiber optic,1,1,0,Credit card,58.99,1294.28,1
C02460,17,55,1,1,0,Month-to-month,DSL,0,1,0,Bank transfer,42.53,738.19,0
C02461,69,62,2,1,0,Two year,Fiber optic,1,0,0,Credit card,56.08,3895.44,0
C02462,11,59,1,1,1,One year,DSL,1,0,1,Electronic check,48.97,640.48,0
C02463,15,35,2,1,0,Month-to-month,No,0,0,1,Electronic check,29.51,501.08,0
C02464,35,37,2,1,0,Two year,DSL,1,1,1,Electronic check,49.76,1740.94,0
C02465,33,65,2,0,1,Month-to-month,Fiber optic,0,0,0,Credit card,56.47,1980.91,1
C02466,16,42,2,0,0,Month-to-month,DSL,0,0,1,Credit card,40.23,686.88,0
C02467,34,74,1,0,0,Month-to-month,DSL,0,0,0,Electronic check,32.7,1160.9,0
C02468,66,55,1,1,0,One year,Fiber optic,1,0,1,Mailed check,55.39,3755.93,0
C02469,40,30,1,1,1,Month-to-month,Fiber optic,0,1,1,Electronic check,55.04,2224.34,0
C02470,28,21,2,0,0,Month-to-month,Fiber optic,0,1,1,Bank transfer,56.28,1585.3,0
C02471,47,72,2,0,0,Two year,DSL,0,0,1,Electronic check,41.15,1950.6,0
C02472,39,31,1,0,0,Month-to-month,Fiber optic,0,0,0,Electronic check,50.08,1951.45,0
C02473,70,50,1,1,0,One year,DSL,1,0,1,Mailed check,46.64,3239.79,0
C02474,20,45,2,1,0,Two year,Fiber optic,0,0,1,Credit card,43.96,819.71,0
C02475,1,69,1,1,0,Month-to-month,Fiber optic,0,0,0,Mailed check,61.31,117.83,1
C02476,72,54,3,1,0,Two year,Fiber optic,0,0,1,Bank transfer,50.36,3685.08,0
C02477,63,25,1,1,0,One year,DSL,0,1,0,Mailed check,39.66,2472.96,0
C02478,67,61,4,0,1,Two year,Fiber optic,0,0,0,Electronic check,42.63,2858.9,0
C02479,4,51,1,0,0,Month-to-month,DSL,1,1,1,Mailed check,52.32,178.58,0
C02480,58,61,1,1,0,Two year,DSL,0,0,1,Mailed check,38.02,2233.2,0
C02481,25,22,1,1,0,Month-to-month,Fiber optic,0,0,0,Mailed check,51.49,1315.96,0
C02482,47,71,1,0,0,One year,DSL,0,1,0,Electronic check,55.59,2595.68,0
C02483,38,22,1,1,0,Month-to-month,DSL,1,0,1,Electronic check,45.13,1702.36,1
C02484,15,48,1,1,0,Month-to-month,Fiber optic,0,0,1,Credit card,55.44,820.87,1
C02485,63,62,2,0,0,Month-to-month,No,1,1,0,Electronic check,35.11,2182.74,0
C02486,21,26,1,1,0,Month-to-month,Fiber optic,0,0,1,Bank transfer,51.31,1095.99,0
C02487,57,59,2,1,0,Month-to-month,DSL,1,0,0,Electronic check,40.74,2215.14,0
C02488,53,49,1,0,0,Month-to-month,DSL,0,0,1,Credit card,34.22,1817.31,0
C02489,46,50,3,1,0,Month-to-month,Fiber optic,1,0,0,Credit card,55.95,2660.97,1
C02490,14,20,2,1,0,Month-to-month,Fiber optic,0,0,1,Credit card,57.41,837.61,1
C02491,17,47,1,0,0,Month-to-month,DSL,0,1,1,Bank transfer,49.83,799.28,0
C02492,39,67,1,0,1,Month-to-month,Fiber optic,0,0,1,Mailed check,63.6,2434.22,1
C02493,9,29,1,1,1,Two year,DSL,1,1,1,Electronic check,49.74,421.53,0
C02494,6,46,1,0,0,One year,DSL,0,1,1,Electronic check,46.7,248.02,1
C02495,23,20,2,0,0,Month-to-month,DSL,1,1,0,Electronic check,53.33,1260.96,0
C02496,59,43,2,1,0,Month-to-month,Fiber optic,1,1,1,Mailed check,60.57,3534.59,0
C02497,46,74,3,0,0,One year,DSL,0,1,0,Credit card,49.44,2307.37,0
C02498,38,47,2,1,1,Month-to-month,DSL,1,0,1,Electronic check,42.3,1599.98,0
C02499,14,26,4,0,0,Month-to-month,DSL,0,0,1,Mailed check,36.54,527.46,1
C02500,72,43,3,0,0,Month-to-month,No,1,0,0,Bank transfer,32.43,2367.96,0
C02501,62,19,3,1,1,Two year,Fiber optic,1,1,1,Mailed check,54.96,3431.66,0
C02502,35,20,1,1,0,Month-to-month,DSL,1,0,1,Electronic check,36.59,1364.32,0
C02503,19,63,1,1,0,One year,Fiber optic,0,1,0,Mailed check,54.23,1098.9,0
C02504,30,21,1,0,0,Month-to-month,DSL,1,0,1,Credit card,33.83,975.91,1
C02505,25,42,2,1,0,One year,Fiber optic,0,1,1,Credit card,52.99,1433.95,0
C02506,40,68,1,1,0,Month-to-month,Fiber optic,0,1,0,Electronic check,44.66,1795.5,0
C02507,14,30,1,0,1,Month-to-month,Fiber optic,0,1,1,Credit card,63.01,902.74,0
C02508,26,56,1,0,0,Month-to-month,DSL,0,1,0,Credit card,43.0,1165.67,0
C02509,22,61,1,0,0,Two year,No,1,1,1,Mailed check,25.94,522.7,0
C02510,48,52,2,1,1,Month-to-month,Fiber optic,0,0,1,Electronic check,50.15,2494.96,1
C02511,51,72,1,0,0,Month-to-month,No,1,1,1,Credit card,41.33,2124.83,0
C02512,3,40,2,0,0,One year,Fiber optic,1,0,1,Electronic check,51.99,227.16,0
C02513,42,26,2,1,0,One year,No,1,1,0,Bank transfer,48.07,2017.58,1
C02514,19,19,1,0,0,Month-to-month,Fiber optic,1,0,0,Bank transfer,57.95,1060.23,0
C02515,28,71,2,0,0,Month-to-month,DSL,1,0,1,Electronic check,43.77,1260.74,1
C02516,45,58,2,1,1,Month-to-month,Fiber optic,0,1,1,Bank transfer,57.63,2549.86,0
C02517,71,61,1,0,0,Month-to-month,Fiber optic,0,1,1,Bank transfer,62.75,4438.37,1
C02518,63,48,1,1,0,Two year,No,0,0,1,Mailed check,23.93,1384.31,0
C02519,19,61,1,1,0,Month-to-month,DSL,0,0,1,Bank transfer,35.9,756.9,0
C02520,47,64,2,1,1,Two year,Fiber optic,0,1,1,Mailed check,55.13,2571.62,0
C02521,14,19,2,1,0,Month-to-month,No,1,0,1,Credit card,26.63,363.53,0
C02522,38,49,1,1,1,Month-to-month,No,0,0,1,Electronic check,31.43,1202.51,0
C02523,53,35,1,0,0,Month-to-month,DSL,0,0,1,Bank transfer,48.24,2590.17,0
C02524,61,30,1,1,1,One year,Fiber optic,0,0,1,Bank transfer,49.37,2954.05,0
C02525,36,63,3,1,1,Month-to-month,Fiber optic,0,0,1,Mailed check,42.08,1448.77,1
C02526,40,22,1,1,1,One year,DSL,1,0,1,Mailed check,49.01,2021.8,0
C02527,30,59,3,1,0,One year,No,1,0,0,Mailed check,43.22,1275.99,0
C02528,9,61,1,0,0,Month-to-month,Fiber optic,1,1,1,Bank transfer,46.39,440.14,1
C02529,64,27,2,0,0,Month-to-month,Fiber optic,0,1,1,Mailed check,57.66,3671.86,0
C02530,33,73,2,0,0,Month-to-month,No,0,1,1,Bank transfer,38.24,1300.09,0
C02531,52,60,2,1,1,One year,DSL,0,1,1,Mailed check,47.39,2444.88,0
C02532,14,42,1,0,0,Month-to-month,No,1,0,0,Electronic check,36.17,522.0,1
C02533,53,51,2,0,0,One year,Fiber optic,0,0,1,Mailed check,50.6,2713.23,1
C02534,59,54,1,1,0,Month-to-month,No,0,1,1,Electronic check,33.69,2001.86,0
C02535,41,47,1,1,0,One year,Fiber optic,0,0,1,Bank transfer,57.4,2376.0,0
C02536,68,24,2,0,0,One year,DSL,0,0,1,Mailed check,40.45,2749.4,0
C02537,68,23,3,0,0,Month-to-month,Fiber optic,0,0,1,Bank transfer,62.05,4150.26,0
C02538,8,71,2,0,1,Two year,Fiber optic,1,0,1,Bank transfer,59.73,400.1,0
C02539,2,72,1,0,0,One year,Fiber optic,1,0,0,Mailed check,55.55,51.45,0
C02540,41,20,2,1,0,Month-to-month,Fiber optic,0,0,1,Electronic check,45.41,1826.71,0
C02541,55,30,2,1,0,One year,Fiber optic,0,1,1,Electronic check,57.81,3227.18,0
C02542,16,20,3,1,1,One year,Fiber optic,0,0,0,Bank transfer,45.83,631.43,0
C02543,62,43,3,1,0,Month-to-month,Fiber optic,1,0,0,Credit card,51.71,3229.51,0
C02544,48,74,2,1,0,Month-to-month,Fiber optic,1,0,0,Mailed check,53.18,2520.68,0
C02545,30,41,1,0,0,Month-to-month,Fiber optic,1,1,1,Mailed check,53.6,1632.34,1
C02546,12,70,2,1,0,Two year,No,0,1,0,Bank transfer,43.8,603.77,0
C02547,35,23,2,1,0,One year,DSL,1,0,1,Mailed check,38.98,1374.0,0
C02548,11,60,4,0,1,Month-to-month,No,1,0,0,Electronic check,36.36,445.39,1
C02549,64,66,1,1,0,Month-to-month,Fiber optic,1,0,1,Bank transfer,51.02,3231.72,0
C02550,50,59,1,0,0,Month-to-month,Fiber optic,0,0,1,Electronic check,42.85,2112.96,0
C02551,21,29,1,1,0,Month-to-month,Fiber optic,1,0,0,Mailed check,53.87,1188.45,0
C02552,69,66,2,1,0,Month-to-month,Fiber optic,1,0,0,Bank transfer,54.29,3851.16,0
C02553,48,53,3,1,0,Month-to-month,DSL,0,0,1,Electronic check,47.6,2325.45,1
C02554,20,19,1,0,1,Two year,DSL,0,0,1,Mailed check,42.08,751.16,0
C02555,67,28,2,1,0,Two year,DSL,1,0,1,Bank transfer,46.07,3032.95,0
C02556,44,56,2,0,0,Month-to-month,Fiber optic,1,0,1,Mailed check,58.81,2569.31,0
C02557,33,51,2,1,0,Month-to-month,DSL,1,1,1,Electronic check,48.6,1625.45,0
C02558,61,43,1,1,1,Two year,DSL,0,1,1,Bank transfer,41.95,2528.96,0
C02559,9,35,3,0,0,Month-to-month,DSL,1,0,0,Bank transfer,41.71,405.24,1
C02560,68,38,1,0,0,One year,DSL,0,0,1,Mailed check,36.4,2421.79,0
C02561,35,53,2,1,0,Two year,No,1,1,1,Electronic check,41.48,1502.13,0
C02562,65,57,1,0,1,One year,Fiber optic,0,1,0,Mailed check,47.7,3109.05,0
C02563,8,69,1,1,0,Month-to-month,No,0,1,1,Mailed check,33.85,305.46,0
C02564,45,63,3,1,0,Two year,Fiber optic,0,0,1,Credit card,56.63,2455.81,0
C02565,47,61,1,0,1,Two year,No,1,0,1,Bank transfer,36.53,1732.05,0
C02566,40,39,1,0,0,One year,Fiber optic,0,1,0,Electronic check,54.5,2142.45,0
C02567,54,70,2,0,0,Month-to-month,Fiber optic,1,0,0,Mailed check,52.38,2829.27,0
C02568,46,47,2,1,0,One year,Fiber optic,0,1,0,Credit card,50.69,2309.73,0
C02569,47,67,2,0,0,Month-to-month,DSL,0,1,1,Electronic check,51.3,2372.8,0
C02570,15,60,1,1,0,Month-to-month,Fiber optic,0,1,0,Bank transfer,55.51,830.34,1
C02571,19,47,1,0,1,Month-to-month,No,0,1,0,Electronic check,32.45,648.79,1
C02572,26,25,1,0,1,Two year,Fiber optic,0,0,0,Electronic check,48.48,1329.76,0
C02573,52,51,1,0,1,Two year,Fiber optic,1,0,1,Electronic check,50.57,2604.33,0
C02574,22,74,3,0,0,One year,No,0,0,1,Electronic check,30.56,725.53,0
C02575,21,64,1,0,0,Month-to-month,No,0,1,1,Mailed check,35.53,808.99,1
C02576,51,26,1,1,0,Month-to-month,Fiber optic,0,0,1,Credit card,53.06,2656.86,0
C02577,38,68,1,0,0,Two year,No,0,0,1,Electronic check,22.4,865.25,0
C02578,20,37,1,0,0,One year,DSL,0,1,1,Electronic check,45.67,954.82,0
C02579,29,57,2,1,0,Two year,DSL,1,0,1,Mailed check,47.81,1375.19,0
C02580,51,42,2,1,0,Month-to-month,DSL,0,1,1,Electronic check,44.19,2249.76,0
C02581,4,36,1,1,0,One year,Fiber optic,1,0,1,Electronic check,61.74,273.78,1
C02582,55,22,1,1,1,Two year,DSL,1,0,1,Credit card,48.25,2653.74,0
C02583,71,28,1,0,0,Month-to-month,DSL,0,0,1,Mailed check,45.43,3220.93,1
C02584,28,32,2,0,0,Month-to-month,DSL,0,0,0,Bank transfer,34.64,937.3,0
C02585,4,25,2,1,0,Month-to-month,DSL,0,0,1,Electronic check,30.89,95.03,1
C02586,22,36,1,0,0,Two year,Fiber optic,0,1,0,Mailed check,56.42,1208.84,0
C02587,45,40,1,1,0,One year,DSL,1,0,0,Mailed check,34.86,1550.14,0
C02588,67,44,2,1,0,One year,Fiber optic,1,0,0,Credit card,52.02,3481.74,0
C02589,66,57,3,0,0,Month-to-month,DSL,1,0,1,Electronic check,44.86,2931.17,0
C02590,34,49,3,0,0,One year,DSL,1,1,0,Credit card,53.74,1782.73,0
C02591,55,43,1,1,1,One year,No,0,1,0,Electronic check,35.46,1907.03,0
C02592,1,44,1,0,0,Month-to-month,No,1,0,0,Credit card,42.27,41.35,0
C02593,72,36,1,1,0,Two year,Fiber optic,1,0,0,Electronic check,51.52,3632.94,0
C02594,38,67,2,1,0,Month-to-month,DSL,1,1,1,Mailed check,45.45,1769.46,0
C02595,6,59,4,1,0,Month-to-month,No,1,1,1,Electronic check,51.32,370.89,0
C02596,25,46,1,1,1,Month-to-month,Fiber optic,1,1,1,Mailed check,59.24,1544.75,0
C02597,17,56,1,0,0,Month-to-month,Fiber optic,0,0,1,Electronic check,50.65,844.21,1
C02598,61,58,1,1,0,One year,Fiber optic,0,0,1,Mailed check,47.18,2851.21,0
C02599,12,50,1,1,0,Month-to-month,DSL,1,1,1,Mailed check,45.59,517.72,0
C02600,6,36,1,1,1,Two year,Fiber optic,0,0,0,Mailed check,49.21,246.02,1
C02601,27,54,2,0,0,Month-to-month,Fiber optic,1,0,1,Electronic check,60.25,1661.67,0
C02602,8,36,1,1,1,Month-to-month,Fiber optic,0,0,1,Credit card,48.89,294.84,0
C02603,65,50,1,1,0,One year,DSL,0,0,1,Electronic check,27.54,1763.69,0
C02604,57,64,2,0,1,One year,No,0,1,1,Credit card,29.49,1651.88,0
C02605,40,33,1,1,1,Month-to-month,DSL,1,0,1,Credit card,54.43,2154.73,0
C02606,14,40,1,1,0,Two year,Fiber optic,0,0,1,Mailed check,37.33,493.79,0
C02607,35,24,1,1,0,One year,Fiber optic,1,1,0,Electronic check,56.36,1979.87,0
C02608,48,43,3,1,0,Month-to-month,Fiber optic,1,0,1,Electronic check,57.2,2776.36,0
C02609,56,49,2,0,0,Month-to-month,DSL,0,0,0,Bank transfer,42.32,2385.7,1
C02610,49,29,1,0,0,Month-to-month,Fiber optic,0,0,1,Electronic check,52.43,2519.92,0
C02611,13,25,2,0,0,Two year,DSL,0,1,1,Bank transfer,49.47,554.46,1
C02612,61,22,1,1,0,Month-to-month,Fiber optic,0,0,1,Credit card,48.9,3069.44,0
C02613,49,59,2,0,0,Month-to-month,DSL,0,1,0,Credit card,39.89,2001.76,0
C02614,46,45,2,0,0,Month-to-month,No,0,0,1,Mailed check,28.9,1423.71,0
C02615,62,70,3,1,0,Month-to-month,No,0,0,1,Credit card,35.97,2252.34,0
C02616,8,22,1,0,0,One year,Fiber optic,0,1,0,Electronic check,46.71,444.25,0
C02617,43,66,4,0,1,One year,No,1,1,0,Credit card,37.71,1532.14,0
C02618,20,43,4,0,1,Month-to-month,DSL,1,0,0,Mailed check,45.09,835.03,0
C02619,39,22,3,1,1,Month-to-month,No,0,1,1,Mailed check,31.72,1205.54,0
C02620,49,39,2,1,0,Month-to-month,DSL,1,0,0,Electronic check,42.38,2083.13,1
C02621,64,32,1,0,0,One year,Fiber optic,0,1,1,Electronic check,57.03,3615.79,0
C02622,62,30,1,0,0,Two year,DSL,0,1,1,Mailed check,45.67,2882.41,0
C02623,54,45,1,1,0,Month-to-month,No,0,0,1,Credit card,34.74,1922.61,0
C02624,9,50,1,1,0,Month-to-month,Fiber optic,0,0,1,Electronic check,52.77,523.16,1
C02625,37,60,2,1,0,Month-to-month,Fiber optic,0,1,1,Mailed check,60.18,2260.64,0
C02626,49,40,2,1,1,Two year,No,0,1,0,Electronic check,31.77,1572.15,0
C02627,41,50,3,0,0,Month-to-month,Fiber optic,1,0,0,Electronic check,68.03,2871.3,0
C02628,17,60,1,1,0,Month-to-month,Fiber optic,0,0,0,Electronic check,41.61,796.59,1
C02629,21,35,1,0,1,Month-to-month,DSL,1,1,0,Credit card,54.02,1122.32,0
C02630,51,67,2,1,0,Month-to-month,No,1,1,1,Mailed check,34.92,1737.27,0
C02631,59,70,1,1,0,One year,No,0,1,1,Bank transfer,26.8,1641.76,0
C02632,39,47,1,1,0,Month-to-month,No,0,1,1,Mailed check,43.35,1784.56,0
C02633,55,43,4,1,1,Month-to-month,DSL,0,0,1,Bank transfer,38.14,2222.64,0
C02634,41,33,2,0,0,One year,DSL,0,1,0,Mailed check,38.62,1615.12,0
C02635,39,30,1,0,0,Month-to-month,Fiber optic,0,0,1,Bank transfer,47.98,1862.41,0
C02636,13,56,3,0,0,One year,DSL,0,1,1,Bank transfer,41.59,483.89,0
C02637,64,50,2,1,0,Month-to-month,DSL,0,0,1,Mailed check,39.19,2504.44,0
C02638,11,43,2,0,0,One year,Fiber optic,0,0,0,Electronic check,48.36,486.36,0
C02639,19,65,3,1,0,Month-to-month,No,0,1,1,Electronic check,28.2,481.69,1
C02640,11,18,1,1,0,Two year,No,0,1,1,Credit card,35.32,436.65,0
C02641,46,66,2,0,0,Month-to-month,DSL,1,1,1,Electronic check,49.93,2273.04,1
C02642,45,55,1,1,0,Month-to-month,DSL,0,0,0,Mailed check,48.12,2164.23,0
C02643,1,19,1,1,0,Two year,DSL,1,0,1,Mailed check,52.23,131.78,0
C02644,40,66,3,0,0,Two year,Fiber optic,1,1,0,Credit card,60.03,2296.81,0
C02645,19,23,2,1,0,Month-to-month,Fiber optic,0,0,0,Electronic check,52.3,946.05,1
C02646,72,63,2,1,0,Two year,Fiber optic,0,1,1,Bank transfer,49.76,3622.95,0
C02647,72,67,3,0,0,Month-to-month,No,0,1,1,Bank transfer,38.3,2733.07,0
C02648,61,55,3,0,0,One year,Fiber optic,1,1,1,Bank transfer,73.66,4467.1,0
C02649,12,59,3,1,1,Month-to-month,Fiber optic,1,0,1,Bank transfer,49.28,607.7,0
C02650,61,41,1,0,1,Month-to-month,Fiber optic,0,1,1,Mailed check,51.95,3160.84,1
C02651,33,35,1,1,0,Month-to-month,Fiber optic,1,0,0,Credit card,56.23,1756.86,0
C02652,45,44,1,0,1,One year,Fiber optic,0,0,1,Electronic check,50.92,2260.37,0
C02653,69,58,1,1,0,Month-to-month,No,0,0,1,Electronic check,30.57,2033.93,0
C02654,8,25,1,0,1,Month-to-month,Fiber optic,1,1,0,Credit card,56.57,495.81,0
C02655,25,45,2,0,0,Two year,No,1,0,1,Electronic check,27.99,630.42,0
C02656,46,27,2,1,0,Month-to-month,DSL,0,1,0,Bank transfer,40.72,1803.63,0
C02657,30,34,4,0,0,Month-to-month,DSL,1,0,1,Mailed check,49.15,1411.51,0
C02658,47,72,2,0,0,One year,No,0,0,0,Electronic check,40.17,1930.09,0
C02659,49,46,2,1,0,Month-to-month,Fiber optic,1,0,1,Electronic check,57.69,2794.92,0
C02660,47,23,1,0,0,Month-to-month,Fiber optic,0,1,1,Mailed check,53.31,2572.1,0
C02661,18,31,1,0,0,Month-to-month,Fiber optic,1,0,0,Electronic check,59.14,1108.46,0
C02662,66,39,1,0,1,Month-to-month,DSL,1,1,1,Mailed check,43.22,2908.22,0
C02663,68,71,2,1,0,Two year,Fiber optic,0,0,0,Bank transfer,49.84,3371.71,0
C02664,33,23,1,0,0,Month-to-month,No,1,0,1,Bank transfer,32.02,995.19,0
C02665,36,43,2,1,1,Month-to-month,No,0,0,1,Electronic check,28.58,1012.99,0
C02666,19,56,2,1,0,Month-to-month,Fiber optic,0,0,0,Electronic check,47.18,751.22,1
C02667,28,29,1,0,1,Month-to-month,Fiber optic,0,0,1,Bank transfer,44.45,1272.7,1
C02668,40,52,1,1,0,Month-to-month,No,0,1,1,Bank transfer,43.5,1753.3,1
C02669,15,31,1,1,0,One year,Fiber optic,0,0,1,Bank transfer,46.89,669.98,1
C02670,41,39,1,1,0,One year,DSL,1,0,1,Bank transfer,41.87,1691.02,0
C02671,39,68,2,1,0,Two year,DSL,1,0,1,Electronic check,44.71,1799.32,0
C02672,2,40,2,0,0,Month-to-month,Fiber optic,0,1,1,Mailed check,56.04,136.53,1
C02673,63,65,2,0,0,Month-to-month,DSL,1,0,1,Credit card,53.07,3417.24,0
C02674,29,24,3,0,0,Two year,DSL,1,0,1,Electronic check,45.85,1285.91,0
C02675,66,57,2,1,0,Month-to-month,No,1,1,0,Mailed check,42.77,2759.19,0
C02676,51,67,4,1,0,Two year,Fiber optic,1,0,1,Credit card,45.77,2352.47,0
C02677,10,42,1,0,0,Two year,No,0,0,0,Mailed check,31.52,354.91,1
C02678,14,30,2,1,1,Two year,Fiber optic,1,1,0,Mailed check,56.2,801.83,0
C02679,51,38,1,0,0,Month-to-month,Fiber optic,0,0,1,Electronic check,46.29,2339.11,1
C02680,39,58,1,1,1,Month-to-month,DSL,1,0,0,Credit card,39.06,1670.64,0
C02681,28,27,1,0,0,One year,No,1,1,0,Bank transfer,38.32,1175.39,0
C02682,3,70,2,0,1,One year,DSL,0,0,0,Electronic check,41.92,88.66,0
C02683,70,72,1,0,0,Month-to-month,Fiber optic,1,0,1,Bank transfer,57.16,3971.11,0
C02684,27,26,1,1,0,One year,DSL,1,1,0,Electronic check,50.99,1338.7,0
C02685,2,32,4,0,0,Month-to-month,DSL,1,0,0,Mailed check,41.88,153.51,0
C02686,38,69,3,1,0,Month-to-month,DSL,0,0,1,Credit card,36.38,1427.84,1
C02687,3,19,2,1,0,Two year,Fiber optic,1,1,1,Bank transfer,57.91,210.85,1
C02688,16,42,2,0,0,Month-to-month,No,1,0,1,Credit card,35.54,560.74,0
C02689,40,30,4,0,0,Month-to-month,Fiber optic,0,0,1,Credit card,42.15,1729.91,0
C02690,2,51,2,1,0,Month-to-month,Fiber optic,1,0,1,Bank transfer,53.71,125.65,1
C02691,41,68,1,1,0,Month-to-month,No,1,1,1,Electronic check,38.14,1554.97,0
C02692,12,51,3,0,0,Month-to-month,Fiber optic,1,0,0,Electronic check,56.77,700.3,1
C02693,35,52,2,0,0,Month-to-month,No,0,1,1,Mailed check,49.15,1800.12,0
C02694,65,55,1,1,1,Month-to-month,Fiber optic,1,0,1,Electronic check,54.94,3610.96,0
C02695,55,20,1,0,0,Two year,No,1,1,0,Bank transfer,40.06,2154.54,0
C02696,45,59,1,0,0,Two year,Fiber optic,1,0,1,Bank transfer,58.3,2581.03,0
C02697,62,73,3,0,0,Month-to-month,DSL,0,0,1,Bank transfer,38.99,2455.33,0
C02698,49,23,1,0,0,Month-to-month,DSL,0,1,1,Mailed check,47.15,2277.1,0
C02699,25,72,4,1,0,Month-to-month,DSL,0,0,1,Mailed check,46.54,1181.72,0
C02700,23,65,3,1,0,One year,Fiber optic,1,0,0,Credit card,53.54,1201.14,0
C02701,24,66,2,0,1,One year,No,0,0,1,Bank transfer,37.62,943.82,1
C02702,38,36,2,0,0,Two year,Fiber optic,0,1,1,Bank transfer,55.97,2074.31,0
C02703,28,20,1,1,0,Month-to-month,No,1,0,1,Electronic check,38.99,1107.12,1
C02704,21,35,1,1,0,One year,Fiber optic,0,1,1,Bank transfer,60.14,1240.83,0
C02705,54,56,1,1,0,Month-to-month,Fiber optic,1,1,0,Mailed check,66.62,3594.78,0
C02706,18,26,2,1,0,Two year,DSL,0,0,1,Bank transfer,45.68,828.47,0
C02707,36,69,1,1,0,One year,Fiber optic,1,0,0,Electronic check,61.96,2287.01,1
C02708,45,29,1,0,0,Month-to-month,Fiber optic,0,1,1,Bank transfer,55.86,2509.64,0
C02709,53,22,1,0,0,One year,No,0,0,1,Mailed check,26.49,1453.18,0
C02710,30,20,3,1,0,Two year,Fiber optic,0,1,0,Credit card,55.51,1620.89,0
C02711,60,28,1,1,1,Month-to-month,Fiber optic,1,0,0,Electronic check,49.62,2894.97,0
C02712,32,74,3,0,0,Month-to-month,DSL,0,0,0,Mailed check,38.35,1250.33,0
C02713,67,47,1,1,0,Month-to-month,Fiber optic,0,0,1,Electronic check,47.04,3136.31,0
C02714,67,21,2,1,0,Month-to-month,No,1,0,0,Mailed check,27.53,1792.14,0
C02715,28,22,1,0,0,Month-to-month,Fiber optic,0,0,1,Mailed check,54.6,1477.28,0
C02716,44,18,2,0,1,Two year,DSL,1,0,1,Credit card,51.67,2228.77,1
C02717,41,44,2,0,1,One year,DSL,1,0,1,Electronic check,41.35,1710.95,0
C02718,63,45,1,0,0,One year,Fiber optic,0,0,0,Bank transfer,53.2,3333.69,0
C02719,23,46,2,1,0,One year,Fiber optic,1,0,1,Mailed check,68.29,1498.93,0
C02720,48,35,2,0,0,Two year,DSL,0,0,1,Mailed check,45.96,2177.31,0
C02721,32,29,2,1,1,Two year,No,0,0,0,Bank transfer,24.87,758.22,0
C02722,57,30,2,1,0,One year,Fiber optic,0,0,1,Mailed check,54.48,3052.0,0
C02723,33,58,1,1,1,Month-to-month,DSL,1,1,1,Mailed check,49.15,1670.41,0
C02724,24,19,2,1,0,Month-to-month,Fiber optic,0,0,1,Electronic check,54.36,1300.01,1
C02725,39,54,4,0,0,Month-to-month,Fiber optic,0,1,1,Mailed check,66.56,2709.43,0
C02726,34,62,3,1,1,Month-to-month,No,1,0,1,Mailed check,34.66,1216.51,0
C02727,56,33,4,1,1,Month-to-month,DSL,0,0,0,Credit card,47.06,2675.99,0
C02728,28,65,1,1,0,One year,DSL,1,0,1,Mailed check,41.24,1162.29,0
C02729,37,41,2,0,1,One year,DSL,0,0,0,Credit card,37.59,1460.97,0
C02730,7,52,2,0,1,Month-to-month,DSL,0,1,0,Electronic check,35.12,308.28,0
C02731,68,39,1,0,1,Two year,No,1,0,0,Electronic check,43.13,2944.19,0
C02732,37,53,3,0,1,Month-to-month,DSL,0,0,1,Mailed check,31.7,1035.1,0
C02733,56,28,2,0,0,One year,No,1,0,0,Electronic check,29.34,1541.53,0
C02734,65,72,1,1,0,One year,Fiber optic,1,1,0,Credit card,61.13,3936.93,0
C02735,65,63,1,0,1,One year,Fiber optic,0,1,0,Bank transfer,65.25,4252.8,0
C02736,47,46,3,1,0,Month-to-month,No,0,0,1,Electronic check,20.49,891.85,0
C02737,20,52,1,0,0,One year,DSL,0,1,1,Bank transfer,46.85,958.18,0
C02738,19,65,1,1,0,Month-to-month,DSL,1,1,1,Bank transfer,42.88,820.13,1
C02739,29,71,1,0,1,One year,Fiber optic,0,0,1,Electronic check,58.39,1686.74,0
C02740,60,32,1,1,0,Month-to-month,DSL,0,0,0,Bank transfer,40.85,2453.86,0
C02741,18,48,3,0,0,One year,No,1,0,0,Mailed check,42.78,649.99,0
C02742,35,59,1,1,0,Month-to-month,No,0,0,0,Bank transfer,26.19,996.2,0
C02743,43,58,2,1,0,One year,No,0,0,0,Electronic check,27.72,1173.65,0
C02744,11,60,3,1,0,Month-to-month,No,1,1,1,Bank transfer,35.33,397.32,0
C02745,49,33,2,1,0,Two year,Fiber optic,0,0,1,Bank transfer,57.24,2810.08,0
C02746,38,27,1,1,0,Two year,Fiber optic,0,1,0,Mailed check,62.11,2329.76,0
C02747,64,66,2,1,1,Month-to-month,DSL,0,0,0,Credit card,36.72,2354.93,0
C02748,69,49,1,0,0,Month-to-month,Fiber optic,1,1,0,Credit card,64.88,4426.51,0
C02749,8,68,1,0,1,One year,DSL,0,0,1,Electronic check,39.49,311.26,1
C02750,34,19,2,1,0,Month-to-month,No,0,1,0,Electronic check,25.28,863.03,0
C02751,48,41,3,1,1,Month-to-month,No,0,1,1,Mailed check,37.52,1786.28,1
C02752,56,40,2,1,0,Month-to-month,DSL,1,0,0,Electronic check,49.28,2762.68,0
C02753,65,19,4,1,0,One year,DSL,0,0,1,Mailed check,45.51,2990.04,0
